time (ms),time (ds),locationTimestamp_since1970,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,altimeterRelativeAltitude,altimeterPressure
20430.9355,2043.09355,1478109682,-0.241699219,1.34815979,-0.076187134,-1.999029434,-3.117968018,-0.567853855,-1.935314565,-1.259531039,-1.219341729,-1.923254728,-3.191745996,-0.562257051,0.024315119,0.377121329,0.178906471,0.107219515,-0.354370748,0.653558778,-0.327720881,0.938872933,-0.105435409,8.532381058,40.42012787,1.653393745,-0.8007336,101.428
20440.6205,2044.06205,1478109682,-0.200698853,1.392715454,-0.136077881,-1.999029434,-3.117968018,-0.567853855,-1.935314565,-1.259531039,-1.219341729,-1.923254728,-3.191745996,-0.562257051,0.024315119,0.377121329,0.178906471,0.107219515,-0.354370748,0.653558778,-0.327720881,0.938872933,-0.105435409,8.532381058,40.42012787,1.653393745,-0.8007336,101.428
20450.3005,2045.03005,1478109682,-0.248184204,1.311447144,-0.234283447,-2.351738755,-3.977780495,-0.406667894,-2.000422028,-1.359275955,-1.22077589,-2.27596426,-4.051558495,-0.401071101,0.134575516,0.453349739,-0.064083613,0.097024378,-0.341801944,0.647432287,-0.335274369,0.939365685,-0.071994267,8.532381058,40.42012787,1.653393745,-0.8007336,101.428
20459.9815,2045.99815,1478109682,-0.315994263,1.095947266,-0.195983887,-2.485657675,-4.286398787,-0.174869815,-2.07038804,-1.468257768,-1.222172736,-2.409883499,-4.360176563,-0.169273064,0.091626048,0.37160334,-0.199317157,0.086281159,-0.326731298,0.64088205,-0.339810252,0.939843774,-0.034966286,7.85771656,40.42520142,3.658098221,-0.8007336,101.428
20469.6695,2046.96695,1478109682,-0.369140625,0.879562378,-0.094421387,-2.445899609,-3.558781099,0.146310076,-2.140385669,-1.572954424,-1.224104068,-2.370125294,-3.632558584,0.151906833,0.023793682,0.155445471,-0.196717188,0.077958617,-0.311981727,0.63427183,-0.33978793,0.940501809,0.000733297,7.85771656,40.42520142,3.658098221,-0.8007336,101.428
20479.3365,2047.93365,1478109682,-0.358856201,0.783782959,-0.125198364,-2.445899609,-3.558781099,0.146310076,-2.140385669,-1.572954424,-1.224104068,-2.370125294,-3.632558584,0.151906833,0.023793682,0.155445471,-0.196717188,0.077958617,-0.311981727,0.63427183,-0.33978793,0.940501809,0.000733297,7.85771656,40.42520142,3.658098221,-0.8007336,101.428
20489.0115,2048.90115,1478109682,-0.263717651,0.735168457,-0.176116943,-1.597530736,-0.322094953,0.37295627,-2.250688086,-1.708186319,-1.228120445,-1.521754742,-0.395871669,0.378552198,-0.026013872,-0.158075958,-0.171217486,0.076050345,-0.297321179,0.62337032,-0.33284232,0.941858947,0.046019122,8.208239555,40.22032547,4.926717758,-0.8007336,101.428
20498.7105,2049.87105,1478109682,-0.255004883,0.725967407,-0.034896851,-1.217351973,0.608628183,0.352330353,-2.288382697,-1.740308251,-1.229763556,-1.141576171,0.53485167,0.357926279,0.065949164,-0.207241297,-0.232540876,0.080203243,-0.296961121,0.619356221,-0.329666823,0.942409754,0.056423929,8.208239555,40.22032547,4.926717758,-0.8007336,101.428
20508.3895,2050.83895,1478109682,-0.25177002,0.721420288,0.138168335,-1.217351973,0.608628183,0.352330353,-2.288382697,-1.740308251,-1.229763556,-1.141576171,0.53485167,0.357926279,0.065949164,-0.207241297,-0.232540876,0.080203243,-0.296961121,0.619356221,-0.329666823,0.942409754,0.056423929,8.208239555,40.22032547,4.926717758,-0.8007336,101.428
20518.0625,2051.80625,1478109682,-0.288879395,0.765640259,0.249389648,-1.192976859,1.790148655,0.48377999,-2.355855475,-1.777982488,-1.234278854,-1.117201328,1.716372371,0.489375889,0.071370065,-0.222490042,0.07024347,0.094493314,-0.30277215,0.611855043,-0.323140085,0.943910301,0.067924865,8.700962067,39.87366867,6.611041069,-0.8007336,101.428
20527.7465,2052.77465,1478109682,-0.280853271,0.80821228,0.237411499,-1.377057749,2.149811224,0.451147212,-2.396066435,-1.795866818,-1.236157022,-1.301282525,2.076035261,0.456743091,0.031265609,-0.178888574,0.176092595,0.104220703,-0.30800444,0.607029437,-0.320145011,0.944528818,0.073297054,8.700962067,39.87366867,6.611041069,-0.8007336,101.428
20537.4255,2053.74255,1478109682,-0.254257202,0.815704346,0.226593018,-1.377057749,2.149811224,0.451147212,-2.396066435,-1.795866818,-1.236157022,-1.301282525,2.076035261,0.456743091,0.031265609,-0.178888574,0.176092595,0.104220703,-0.30800444,0.607029437,-0.320145011,0.944528818,0.073297054,8.700962067,39.87366867,6.611041069,-0.8007336,101.428
20547.0975,2054.70975,1478109682,-0.250427246,0.83694458,0.22668457,-1.611112857,2.142978351,0.400961539,-2.442608058,-1.818938422,-1.236785533,-1.535337806,2.069202662,0.406557411,0.063536145,-0.129030719,0.146075681,0.114335984,-0.313515789,0.601206439,-0.317793339,0.94473505,0.080517337,8.845478058,39.4863205,8.479980469,-0.8007336,101.428
20556.7835,2055.67835,1478109682,-0.277267456,0.875518799,0.200775146,-1.611112857,2.142978351,0.400961539,-2.442608058,-1.818938422,-1.236785533,-1.535337806,2.069202662,0.406557411,0.063536145,-0.129030719,0.146075681,0.114335984,-0.313515789,0.601206439,-0.317793339,0.94473505,0.080517337,8.845478058,39.4863205,8.479980469,-0.8007336,101.428
20566.4615,2056.64615,1478109682,-0.349746704,0.914932251,0.173400879,-2.046800952,1.293599873,0.253741461,-2.555777805,-1.893174365,-1.232870593,-1.971025944,1.219824195,0.259337336,0.037184477,-0.06792558,0.095738553,0.132333698,-0.321122898,0.586823472,-0.314451933,0.943444371,0.105036594,8.845478058,39.4863205,8.479980469,-0.8007336,101.428
20576.1395,2057.61395,1478109682,-0.377716064,0.896469116,0.122253418,-2.03764021,0.578734999,0.082139345,-2.612526677,-1.939857131,-1.227402023,-1.961865544,0.504959583,0.087735176,-0.035731714,-0.026685029,0.051945198,0.137953418,-0.321915979,0.579346409,-0.314015001,0.94161731,0.121455684,8.76861763,38.86871719,11.02978706,-0.8007336,101.428
20585.8185,2058.58185,1478109682,-0.416656494,0.874984741,0.046508789,-1.838090881,-0.241774281,-0.216549085,-2.708744839,-2.032194551,-1.210826065,-1.762316465,-0.315549523,-0.210953265,-0.062303759,-0.039438184,-0.034566876,0.14264951,-0.319090827,0.565482888,-0.315412313,0.935907304,0.156820297,8.76861763,38.86871719,11.02978706,-0.8007336,101.428
20595.4865,2059.54865,1478109682,-0.419235229,0.834655762,-0.037017822,-1.675746179,-0.266177358,-0.381244027,-2.745179749,-2.069670145,-1.200279004,-1.599971771,-0.339952618,-0.375648201,-0.098690569,-0.057155408,-0.126732111,0.143040982,-0.317567524,0.559044197,-0.317965925,0.932140172,0.1732409,8.679301262,38.22465134,13.14792633,-0.8007336,101.428
20605.1755,2060.51755,1478109682,-0.403610229,0.793518066,-0.076644897,-1.675746179,-0.266177358,-0.381244027,-2.745179749,-2.069670145,-1.200279004,-1.599971771,-0.339952618,-0.375648201,-0.098690569,-0.057155408,-0.126732111,0.143040982,-0.317567524,0.559044197,-0.317965925,0.932140172,0.1732409,8.679301262,38.22465134,13.14792633,-0.8007336,101.428
20614.8465,2061.48465,1478109682,-0.40335083,0.786102295,-0.075378418,-1.476124146,-0.174078057,-0.543708838,-2.772884381,-2.098193366,-1.188820762,-1.400350213,-0.247852877,-0.538113058,-0.081505701,-0.134411976,-0.264246881,0.142692316,-0.316877851,0.552980504,-0.322104514,0.927930057,0.187601984,8.679301262,38.22465134,13.14792633,-0.8007336,101.428
20624.5205,2062.45205,1478109682,-0.409835815,0.819869995,-0.00994873,-1.30733992,-0.050058107,-0.682357798,-2.792959161,-2.118325096,-1.176797494,-1.231565952,-0.123832844,-0.676761985,-0.075585514,-0.137279063,-0.275220275,0.141831206,-0.317159229,0.547255971,-0.327765316,0.923381388,0.199841857,8.679301262,38.22465134,13.14792633,-0.8007336,101.428
20634.2095,2063.42095,1478109682,-0.412414551,0.869384766,0.063720703,-1.212005411,0.07098789,-0.78792284,-2.807876211,-2.132402719,-1.164274922,-1.136231661,-0.002786628,-0.782327116,-0.075154893,-0.098631874,-0.220526487,0.140676547,-0.318279848,0.541672465,-0.334680915,0.918501854,0.210577756,8.121798515,37.79740906,14.65314388,-0.8007336,101.428
20643.8905,2064.38905,1478109682,-0.383453369,0.952362061,0.075195313,-1.212005411,0.07098789,-0.78792284,-2.807876211,-2.132402719,-1.164274922,-1.136231661,-0.002786628,-0.782327116,-0.075154893,-0.098631874,-0.220526487,0.140676547,-0.318279848,0.541672465,-0.334680915,0.918501854,0.210577756,8.121798515,37.79740906,14.65314388,-0.8007336,101.428
20653.5625,2065.35625,1478109682,-0.330245972,1.039306641,0.054077148,-1.163514041,0.123268672,-0.882424312,-2.830894152,-2.151812531,-1.138053755,-1.087740541,0.049494304,-0.876828551,-0.032906331,0.044543024,-0.154981524,0.13811336,-0.321913769,0.5303613,-0.350547045,0.907819033,0.230176836,8.121798515,37.79740906,14.65314388,-0.8007336,101.428
20663.2495,2066.32495,1478109682,-0.258239746,1.078430176,0.000656128,-1.112239934,-0.165994298,-0.915239783,-2.839751526,-2.161404223,-1.124769328,-1.036466718,-0.239768371,-0.909644008,0.028063104,0.137138531,-0.186146304,0.135911003,-0.322956822,0.524963964,-0.35830909,0.902168095,0.240223452,7.149614334,37.48576736,15.90668106,-0.8007336,101.428
20672.9285,2067.29285,1478109682,-0.181365967,1.065139771,-0.067306519,-1.112239934,-0.165994298,-0.915239783,-2.839751526,-2.161404223,-1.124769328,-1.036466718,-0.239768371,-0.909644008,0.028063104,0.137138531,-0.186146304,0.135911003,-0.322956822,0.524963964,-0.35830909,0.902168095,0.240223452,7.149614334,37.48576736,15.90668106,-0.8007336,101.428
20682.5975,2068.25975,1478109682,-0.124206543,1.043914795,-0.110122681,-1.028952767,-0.782741927,-0.994061362,-2.851902279,-2.185328666,-1.097617333,-0.953179657,-0.856515825,-0.988465607,0.190975547,0.175015703,-0.330062956,0.128185734,-0.321586924,0.514979249,-0.372341514,0.890124083,0.262756437,7.149614334,37.48576736,15.90668106,-0.8007336,101.428
20692.2845,2069.22845,1478109682,-0.10093689,1.081680298,-0.123291016,-0.904637206,-0.840369803,-0.918874199,-2.855338152,-2.197495945,-1.084969045,-0.828864396,-0.914143503,-0.91327852,0.25399974,0.159625828,-0.383971244,0.123550861,-0.319859735,0.510652002,-0.378206283,0.884288967,0.273848563,6.491335869,37.2397728,16.74467468,-0.8007336,101.428
20701.9625,2070.19625,1478109682,-0.119949341,1.164489746,-0.062103271,-0.720319827,-0.691024256,-0.777565008,-2.85707285,-2.207161194,-1.074347431,-0.644547224,-0.764797747,-0.771969318,0.282137722,0.202400789,-0.406348228,0.119390132,-0.318282732,0.507116853,-0.383074611,0.879279494,0.283057213,6.491335869,37.2397728,16.74467468,-0.8007336,101.428
20711.6425,2071.16425,1478109682,-0.113342285,1.263336182,0.008972168,-0.501994414,-0.344711316,-0.634282946,-2.856924856,-2.212172458,-1.066172234,-0.426221907,-0.418484718,-0.628687263,0.267448962,0.289133459,-0.351367772,0.116236231,-0.317630337,0.504458841,-0.387398303,0.875356257,0.2892645,6.491335869,37.2397728,16.74467468,-0.8007336,101.428
20721.3195,2072.13195,1478109682,-0.092498779,1.306762695,0.111053467,-0.254072759,0.005504488,-0.539010489,-2.854065251,-2.21116723,-1.060277988,-0.178300366,-0.068268776,-0.533414781,0.278477162,0.390844822,-0.282980531,0.114034806,-0.31829665,0.502703587,-0.391819447,0.87249136,0.291952699,5.979744911,37.04218292,17.36207581,-0.8007336,101.428
20730.9995,2073.09995,1478109682,-0.095275879,1.334350586,0.226089478,0.11865661,0.417388982,-0.270200596,-2.842186578,-2.196533898,-1.055240733,0.194428757,0.343615949,-0.264604926,0.307108015,0.436743766,-0.17770502,0.11184903,-0.321983504,0.501943605,-0.399606794,0.870018959,0.288758487,5.979744911,37.04218292,17.36207581,-0.8007336,101.428
20740.6765,2074.06765,1478109682,-0.112243652,1.358444214,0.261566162,0.11865661,0.417388982,-0.270200596,-2.842186578,-2.196533898,-1.055240733,0.194428757,0.343615949,-0.264604926,0.307108015,0.436743766,-0.17770502,0.11184903,-0.321983504,0.501943605,-0.399606794,0.870018959,0.288758487,5.979744911,37.04218292,17.36207581,-0.8007336,101.428
20750.3325,2075.03325,1478109682,-0.134597778,1.27784729,0.23866272,0.115516743,0.386956774,-0.085813708,-2.837334283,-2.188949194,-1.055362076,0.19128868,0.313183963,-0.080218069,0.289455742,0.488365471,-0.024091959,0.111853734,-0.323757118,0.50234676,-0.401699394,0.870078743,0.285658121,5.446930885,37.10517502,17.40284729,-0.8007336,101.428
20760.0065,2076.00065,1478109682,-0.193893433,1.182846069,0.19291687,-0.040987647,0.18516533,0.132118623,-2.836965325,-2.186947982,-1.056511415,0.034784056,0.111392729,0.137714252,0.266856074,0.407202572,-0.045612849,0.112474356,-0.324260344,0.5027101,-0.401453853,0.870644689,0.284275562,5.446930885,37.10517502,17.40284729,-0.8007336,101.428
20769.7125,2076.97125,1478109682,-0.294403076,1.174728394,0.118667603,-0.219192272,0.034869567,0.298262857,-2.841848466,-2.19133343,-1.058088367,-0.143420637,-0.038902961,0.303858489,0.205192402,0.311426729,-0.09231782,0.11367109,-0.323476614,0.502738039,-0.39908582,0.87141937,0.28523469,5.446930885,37.10517502,17.40284729,-0.8007336,101.428
20779.3905,2077.93905,1478109682,-0.376022339,1.222000122,0.020782471,-0.219192272,0.034869567,0.298262857,-2.841848466,-2.19133343,-1.058088367,-0.143420637,-0.038902961,0.303858489,0.205192402,0.311426729,-0.09231782,0.11367109,-0.323476614,0.502738039,-0.39908582,0.87141937,0.28523469,5.446930885,37.10517502,17.40284729,-0.8007336,101.428
20789.0545,2078.90545,1478109682,-0.414764404,1.241088867,-0.063400269,-0.148240068,0.163754313,0.39989441,-2.855376226,-2.202668997,-1.062664634,-0.072468676,0.08998201,0.405490011,0.016582603,0.348345071,-0.266599178,0.117228069,-0.321602102,0.502873007,-0.392604947,0.873655021,0.287381649,5.443873405,37.12434387,17.36287308,-0.8007336,101.428
20798.7465,2079.87465,1478109682,-0.390930176,1.230758667,-0.122497559,-0.061646054,0.2052943,0.428047485,-2.860674509,-2.20605752,-1.066058562,0.014125122,0.131522208,0.433643073,-0.025524443,0.365787566,-0.350349486,0.119239975,-0.321021349,0.503458718,-0.389239967,0.875301301,0.286949217,5.443873405,37.12434387,17.36287308,-0.8007336,101.428
20808.4245,2080.84245,1478109682,-0.327331543,1.237792969,-0.176025391,-0.061646054,0.2052943,0.428047485,-2.860674509,-2.20605752,-1.066058562,0.014125122,0.131522208,0.433643073,-0.025524443,0.365787566,-0.350349486,0.119239975,-0.321021349,0.503458718,-0.389239967,0.875301301,0.286949217,5.443873405,37.12434387,17.36287308,-0.8007336,101.428
20818.0755,2081.80755,1478109682,-0.256713867,1.271057129,-0.220748901,0.258821707,0.222712705,0.471912145,-2.866125515,-2.207895704,-1.075649855,0.33459264,0.148940846,0.47750771,0.054614194,0.357893854,-0.458682418,0.123078323,-0.320066931,0.506190331,-0.381945729,0.879899144,0.282657027,5.852684975,37.00978851,17.47409058,-0.8007336,101.428
20827.7805,2082.77805,1478109682,-0.202529907,1.304397583,-0.240463257,0.632418734,0.194294113,0.469395991,-2.861801049,-2.202793534,-1.083058225,0.708189487,0.120522469,0.47499156,0.121399045,0.387662023,-0.497594893,0.124319839,-0.319742248,0.509256216,-0.378112912,0.883395135,0.276845992,5.852684975,37.00978851,17.47409058,-0.8007336,101.428
20837.4585,2083.74585,1478109682,-0.165710449,1.29776001,-0.251617432,0.632418734,0.194294113,0.469395991,-2.861801049,-2.202793534,-1.083058225,0.708189487,0.120522469,0.47499156,0.121399045,0.387662023,-0.497594893,0.124319839,-0.319742248,0.509256216,-0.378112912,0.883395135,0.276845992,5.852684975,37.00978851,17.47409058,-0.8007336,101.428
20847.1295,2084.71295,1478109682,-0.126907349,1.266082764,-0.257736206,1.138541313,0.154487045,0.493421166,-2.849087207,-2.190624548,-1.093363824,1.214311838,0.080715626,0.499016702,0.208312795,0.409582406,-0.518539011,0.124750805,-0.319520503,0.514242993,-0.374023259,0.888177633,0.26692158,6.298406601,37.09135437,17.14303017,-0.8007336,101.428
20856.8085,2085.68085,1478109682,-0.100402832,1.264602661,-0.214691162,1.138541313,0.154487045,0.493421166,-2.849087207,-2.190624548,-1.093363824,1.214311838,0.080715626,0.499016702,0.208312795,0.409582406,-0.518539011,0.124750805,-0.319520503,0.514242993,-0.374023259,0.888177633,0.26692158,6.298406601,37.09135437,17.14303017,-0.8007336,101.428
20866.4965,2086.64965,1478109682,-0.084213257,1.239959717,-0.12461853,2.218005991,0.01787274,0.707424269,-2.794473144,-2.141659575,-1.124747451,2.293776274,-0.055898532,0.713019788,0.262595832,0.362443984,-0.447804242,0.123559841,-0.318665118,0.530938799,-0.362998664,0.902158678,0.233113065,6.298406601,37.09135437,17.14303017,-0.8007336,101.428
20876.1675,2087.61675,1478109682,-0.123138428,1.143203735,-0.038146973,2.728307869,-0.04512833,0.891352826,-2.750871001,-2.103183802,-1.14597132,2.804078102,-0.118899308,0.896948338,0.270904005,0.328848839,-0.33382827,0.122268432,-0.317638152,0.542679591,-0.355117261,0.911110878,0.20920974,6.926539421,37.76622009,15.33159542,-0.8007336,101.428
20885.8305,2088.58305,1478109682,-0.210067749,1.014221191,-0.018692017,3.218325249,-0.02395833,1.442315049,-2.635020493,-1.998826708,-1.197490156,3.294095039,-0.097729161,1.447910428,0.208656445,0.212077051,-0.189524829,0.120956214,-0.313669969,0.570895985,-0.331794858,0.931126714,0.151377857,6.926539421,37.76622009,15.33159542,-0.8007336,101.428
20895.5065,2089.55065,1478109682,-0.364532471,1.010650635,-0.024169922,3.249171046,0.138310472,1.624361551,-2.56559797,-1.933803726,-1.224943824,3.324940681,0.064539865,1.629956961,0.106839597,0.073434398,-0.139066175,0.121709915,-0.311090123,0.585692628,-0.316907346,0.940786779,0.120374158,8.248654366,38.7434845,11.84162521,-0.8007336,101.428
20905.2155,2090.52155,1478109682,-0.551971436,1.063034058,0.060501099,3.249171046,0.138310472,1.624361551,-2.56559797,-1.933803726,-1.224943824,3.324940681,0.064539865,1.629956961,0.106839597,0.073434398,-0.139066175,0.121709915,-0.311090123,0.585692628,-0.316907346,0.940786779,0.120374158,8.248654366,38.7434845,11.84162521,-0.8007336,101.428
20914.8935,2091.48935,1478109682,-0.749816895,1.136276245,0.169494629,3.258341375,0.580800546,1.611729379,-2.484708239,-1.85354751,-1.251047546,3.334110737,0.507030129,1.617324829,-0.250124842,0.113719642,-0.027196009,0.123653005,-0.309676442,0.600209919,-0.301846594,0.949314415,0.087697111,8.248654366,38.7434845,11.84162521,-0.8007336,101.428
20924.5575,2092.45575,1478109682,-0.89881897,1.182113647,0.258590698,3.176863825,1.228722073,1.462400877,-2.391237959,-1.754597768,-1.273324015,3.252633333,1.154951811,1.467996359,-0.461649477,0.180195823,0.115924425,0.12701018,-0.310711578,0.613737088,-0.288167417,0.956080437,0.053570203,9.467899323,39.15895844,9.287467003,-0.8007336,101.428
20934.2425,2093.42425,1478109682,-0.972091675,1.242431641,0.30758667,2.999450159,1.781366615,1.321746556,-2.288483147,-1.640281281,-1.290764448,3.075219393,1.70759654,1.327342033,-0.623099625,0.221067026,0.23940146,0.131841451,-0.314116888,0.625888138,-0.275719345,0.961046636,0.019189239,9.467899323,39.15895844,9.287467003,-0.8007336,101.428
20943.9275,2094.39275,1478109682,-0.983001709,1.328094482,0.343811035,2.754177017,2.029291999,1.215409464,-2.181904087,-1.518484287,-1.303511895,2.829946041,1.955521941,1.221004844,-0.708339691,0.277939975,0.321396679,0.137658547,-0.318787835,0.636615518,-0.263751984,0.964491665,-0.013810003,9.467899323,39.15895844,9.287467003,-0.8007336,101.428
20953.6105,2095.36105,1478109682,-0.944198608,1.321640015,0.374938965,2.545086647,1.870126312,1.035574717,-2.07540759,-1.397091499,-1.311348822,2.62085557,1.79635632,1.04117012,-0.730315864,0.36156261,0.388150662,0.143050647,-0.323495322,0.646158327,-0.252685875,0.966531873,-0.044339612,10.75528336,39.45257568,6.09427166,-0.8007336,101.428
